what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1373020656972
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373020661487
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373020661659
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373020698285
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373020701176
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1373020704926
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.run",1373020709285
activated,view,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.ResultView",1373020709770
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020720926
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020762286
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1373020786505
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1373020786787
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373020789349
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.ClassFileEditor",1373020789349
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373020791162
activated,view,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.ResultView",1373020792662
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020794037
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020794240
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020794240
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020826272
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373020827756
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020829162
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020832678
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1373020832756
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1373020838772
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1373020839084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020844491
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020844522
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020844553
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020896351
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020907851
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020909945
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373020912461
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.run",1373020916883
activated,view,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.ResultView",1373020917398
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020928836
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020937805
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373020942180
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1373020949165
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1373020950837
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1373020953165
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1373020954790
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1373020956430
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1373020958790
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020961493
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373020962587
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373020962790
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1373020962790
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.run",1373021138340
activated,view,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.ResultView",1373021138871
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021150262
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021159106
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021162763
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021178450
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021180497
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1373021186826
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021194044
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1373021201435
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1373021203310
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1373021203404
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1373021225483
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021226498
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021281265
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021304297
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021343079
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021348079
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021351016
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021353829
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021367938
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021369063
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021375673
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1373021377829
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1373021387158
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021389533
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021389564
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021391283
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021391876
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021393861
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.run",1373021397783
activated,view,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.ResultView",1373021398236
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021410205
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021444346
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021452924
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021452940
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021453034
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021457221
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021459753
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1373021464722
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021476081
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021476253
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021477925
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1373021485659
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021504550
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021504550
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021506332
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021510050
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021511066
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1373021512754
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021513363
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1373021524270
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.run",1373021530582
activated,view,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.ResultView",1373021531098
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021543239
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021558020
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021563505
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021566255
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021567723
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021581052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021621068
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.run",1373021625975
activated,view,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.ResultView",1373021626412
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021638287
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021653460
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021661975
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373021825353
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021826744
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1373021828307
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021828463
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1373021829213
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1373021834025
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021866854
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1373021868526
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021878448
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1373021878573
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021878573
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1373021885198
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021897136
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373021897355
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373022005310
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373022833060
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373022833201
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373022839514
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1373022844482
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373022844482
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373022845670
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PropertiesFileEditor",1373022845670
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373022847061
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373022848248
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373022849592
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373022849592
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373022855826
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373022860326
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373022861639
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373022886639
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373022892702
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373023162145
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1373023165489
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373023165489
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373023178989
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373023179145
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1373023191645
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1373023195645
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373023195911
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373023196052
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373023208771
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373023208771
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1373023211458
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373023211458
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373023214099
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373023714640
opened,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1373023743734
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1373023743843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373023758625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373023758656
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373023758734
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373023882377
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1373023886080
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373023900456
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373023900675
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1373023911472
executed,command,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.junitShortcut.run",1373023920112
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373023920175
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373023921941
activated,view,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.ResultView",1373023922581
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373023937472
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373023959894
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1373023963707
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373023974692
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373023980082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373023981489
activated,view,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.ResultView",1373023994192
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373023998411
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373024012114
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373024027646
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1373024043130
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373024188289
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373025438517
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1373025442548
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373025443454
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373025445845
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373025445876
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373025445985
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1373025447142
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1373025448532
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1373025480658
